id,category
21814,1
21815,1
21816,4
21817,4
21818,1
21819,2
21820,3
21821,3
21822,0
21823,2
21824,1
21825,1
21826,3
21827,0
21828,0
21829,4
21830,0
21831,1
21832,2
21833,2
21834,4
21835,3
21836,4
21837,3
21838,3
21839,2
21840,1
21841,3
21842,0
21843,1
21844,1
21845,0
21846,1
21847,1
21848,1
21849,4
21850,4
21851,2
21852,3
21853,2
21854,0
21855,2
21856,0
21857,3
21858,1
21859,4
21860,1
21861,4
21862,1
21863,2
21864,2
21865,0
21866,4
21867,4
21868,3
21869,2
21870,1
21871,4
21872,2
21873,0
21874,2
21875,1
21876,0
21877,1
21878,4
21879,0
21880,0
21881,2
21882,2
21883,0
21884,1
21885,3
21886,0
21887,0
21888,1
21889,2
21890,1
21891,2
21892,4
21893,4
21894,1
21895,1
21896,2
21897,2
21898,2
21899,0
21900,1
21901,4
21902,0
21903,3
21904,3
21905,4
21906,0
21907,4
21908,2
21909,2
21910,4
21911,1
21912,2
21913,3
21914,1
21915,1
21916,3
21917,0
21918,2
21919,2
21920,0
21921,1
21922,3
21923,4
21924,1
21925,4
21926,3
21927,0
21928,1
21929,0
21930,2
21931,1
21932,3
21933,3
21934,0
21935,3
21936,2
21937,0
21938,2
21939,0
21940,2
21941,3
21942,3
21943,4
21944,1
21945,3
21946,0
21947,2
21948,2
21949,4
21950,0
21951,0
21952,4
21953,2
21954,3
21955,2
21956,2
21957,4
21958,0
21959,1
21960,3
21961,3
21962,0
21963,4
21964,4
21965,0
21966,0
21967,2
21968,0
21969,4
21970,3
21971,2
21972,3
21973,3
21974,0
21975,1
21976,4
21977,3
21978,3
21979,0
21980,1
21981,0
21982,2
21983,1
21984,1
21985,0
21986,4
21987,4
21988,0
21989,0
21990,1
21991,4
21992,1
21993,1
21994,1
21995,0
21996,3
21997,4
21998,2
21999,4
22000,3
22001,0
22002,4
22003,3
22004,0
22005,2
22006,1
22007,0
22008,1
22009,0
22010,2
22011,2
22012,0
22013,0
22014,2
22015,4
22016,3
22017,2
22018,0
22019,4
22020,4
22021,1
22022,0
22023,0
22024,3
22025,4
22026,1
22027,1
22028,0
22029,0
22030,4
22031,4
22032,2
22033,3
22034,1
22035,4
22036,1
22037,3
22038,1
22039,4
22040,1
22041,3
22042,2
22043,3
22044,1
22045,0
22046,2
22047,0
22048,0
22049,4
22050,2
22051,0
22052,2
22053,2
22054,2
22055,3
22056,3
22057,2
22058,3
22059,2
22060,3
22061,3
22062,2
22063,3
22064,0
22065,2
22066,1
22067,4
22068,0
22069,1
22070,3
22071,0
22072,1
22073,0
22074,4
22075,3
22076,2
22077,1
22078,0
22079,1
22080,4
22081,4
22082,3
22083,4
22084,2
22085,3
22086,4
22087,1
22088,2
22089,3
22090,3
22091,2
22092,3
22093,4
22094,1
22095,1
22096,1
22097,4
22098,0
22099,2
22100,2
22101,1
22102,3
22103,0
22104,1
22105,0
22106,3
22107,4
22108,0
22109,3
22110,4
22111,4
22112,3
22113,2
22114,0
22115,1
22116,1
22117,3
22118,0
22119,0
22120,0
22121,1
22122,2
22123,3
22124,1
22125,0
22126,3
22127,2
22128,0
22129,3
22130,0
22131,3
22132,0
22133,1
22134,2
22135,2
22136,2
22137,4
22138,2
22139,0
22140,0
22141,4
22142,3
22143,3
22144,4
22145,4
22146,0
22147,2
22148,0
22149,3
22150,3
22151,2
22152,3
22153,4
22154,4
22155,1
22156,3
22157,0
22158,2
22159,2
22160,3
22161,2
22162,0
22163,2
22164,4
22165,2
22166,3
22167,3
22168,1
22169,4
22170,1
22171,3
22172,1
22173,2
22174,4
22175,4
22176,1
22177,1
22178,1
22179,0
22180,2
22181,3
22182,1
22183,2
22184,2
22185,3
22186,0
22187,0
22188,1
22189,4
22190,4
22191,0
22192,4
22193,3
22194,3
22195,1
22196,1
22197,1
22198,2
22199,0
22200,3
22201,2
22202,3
22203,2
22204,3
22205,3
22206,2
22207,2
22208,1
22209,2
22210,4
22211,3
22212,1
22213,1
22214,2
22215,0
22216,3
22217,3
22218,0
22219,4
22220,0
22221,1
22222,4
22223,4
22224,2
22225,1
22226,4
22227,2
22228,2
22229,2
22230,1
22231,0
22232,4
22233,0
22234,1
22235,0
22236,4
22237,2
22238,1
22239,1
22240,0
22241,0
22242,2
22243,0
22244,0
22245,3
22246,0
22247,2
22248,4
22249,3
22250,2
22251,0
22252,0
22253,1
22254,0
22255,2
22256,1
22257,4
22258,1
22259,1
22260,1
22261,3
22262,1
22263,1
22264,3
22265,2
22266,4
22267,3
22268,4
22269,4
22270,1
22271,2
22272,4
22273,3
22274,1
22275,0
22276,3
22277,1
22278,0
22279,1
22280,2
22281,2
22282,0
22283,3
22284,0
22285,4
22286,3
22287,1
22288,3
22289,1
22290,3
22291,4
22292,0
22293,3
22294,2
22295,1
22296,2
22297,1
22298,2
22299,3
22300,2
22301,0
22302,1
22303,0
22304,3
22305,0
22306,4
22307,3
22308,1
22309,0
22310,0
22311,1
22312,0
22313,4
22314,2
22315,2
22316,4
22317,2
22318,2
22319,3
22320,2
22321,0
22322,2
22323,4
22324,1
22325,0
22326,3
22327,4
22328,0
22329,0
22330,0
22331,1
22332,0
22333,4
22334,0
22335,4
22336,4
22337,2
22338,3
22339,3
22340,2
22341,4
22342,3
22343,2
22344,4
22345,2
22346,2
22347,1
22348,1
22349,0
22350,4
22351,1
22352,1
22353,2
22354,1
22355,2
22356,3
22357,4
22358,0
22359,4
22360,1
22361,1
22362,0
22363,4
22364,4
22365,0
22366,4
22367,0
22368,0
22369,0
22370,2
22371,1
22372,2
22373,1
22374,1
22375,0
22376,0
22377,4
22378,0
22379,2
22380,4
22381,3
22382,3
22383,0
22384,0
22385,2
22386,3
22387,3
22388,0
22389,4
22390,2
22391,1
22392,3
22393,3
22394,3
22395,0
22396,4
22397,1
22398,4
22399,1
22400,3
22401,0
22402,2
22403,3
22404,3
22405,0
22406,2
22407,3
22408,2
22409,1
22410,2
22411,3
22412,1
22413,4
22414,0
22415,4
22416,4
22417,4
22418,0
22419,4
22420,2
22421,0
22422,3
22423,4
22424,4
22425,2
22426,3
22427,0
22428,3
22429,1
22430,0
22431,4
22432,2
22433,3
22434,4
22435,3
22436,0
22437,2
22438,2
22439,2
22440,1
22441,4
22442,0
22443,3
22444,3
22445,2
22446,0
22447,3
22448,4
22449,3
22450,1
22451,4
22452,4
22453,4
22454,1
22455,4
22456,1
22457,4
22458,1
22459,2
22460,4
22461,0
22462,1
22463,3
22464,4
22465,1
22466,1
22467,3
22468,4
22469,0
22470,2
22471,1
22472,1
22473,0
22474,3
22475,2
22476,3
22477,2
22478,4
22479,0
22480,1
22481,2
22482,3
22483,4
22484,3
22485,4
22486,1
22487,1
22488,4
22489,0
22490,4
22491,2
22492,2
22493,3
22494,0
22495,2
22496,4
22497,0
22498,3
22499,3
22500,2
22501,4
22502,3
22503,3
22504,3
22505,4
22506,1
22507,3
22508,4
22509,3
22510,1
22511,3
22512,3
22513,3
22514,2
22515,0
22516,4
22517,1
22518,2
22519,1
22520,0
22521,0
22522,0
22523,4
22524,0
22525,1
22526,2
22527,0
22528,1
22529,0
22530,4
22531,4
22532,2
22533,4
22534,1
22535,1
22536,0
22537,1
22538,3
22539,2
22540,4
22541,2
22542,3
22543,1
22544,3
22545,1
22546,4
22547,4
22548,3
22549,1
22550,3
22551,3
22552,4
22553,2
22554,4
22555,4
22556,2
22557,3
22558,4
22559,1
22560,0
22561,2
22562,2
22563,3
22564,4
22565,0
22566,3
22567,1
22568,4
22569,1
22570,1
22571,4
22572,2
22573,3
22574,2
22575,0
22576,1
22577,4
22578,2
22579,4
22580,1
22581,3
22582,2
22583,3
22584,3
22585,4
22586,1
22587,3
22588,2
22589,3
22590,0
22591,3
22592,4
22593,2
22594,3
22595,4
22596,0
22597,1
22598,4
22599,0
22600,0
22601,1
22602,0
22603,3
22604,3
22605,3
22606,1
22607,3
22608,3
22609,4
22610,3
22611,2
22612,0
22613,0
22614,3
22615,1
22616,1
22617,4
22618,3
22619,3
22620,3
22621,0
22622,4
22623,0
22624,1
22625,2
22626,4
22627,4
22628,0
22629,4
22630,1
22631,4
22632,1
22633,1
22634,3
22635,2
22636,2
22637,1
22638,4
22639,4
22640,1
22641,4
22642,1
22643,1
22644,4
22645,2
22646,2
22647,0
22648,0
22649,0
22650,1
22651,3
22652,1
22653,2
22654,3
22655,1
22656,4
22657,3
22658,3
22659,1
22660,1
22661,1
22662,2
22663,0
22664,1
22665,3
22666,2
22667,4
22668,0
22669,3
22670,0
22671,3
22672,4
22673,1
22674,0
22675,4
22676,0
22677,3
22678,2
22679,3
22680,0
22681,3
22682,0
22683,0
22684,4
22685,0
22686,1
22687,1
22688,2
22689,0
22690,1
22691,4
22692,1
22693,4
22694,1
22695,2
22696,1
22697,2
22698,4
22699,3
22700,3
22701,0
22702,1
22703,3
22704,0
22705,4
22706,3
22707,2
22708,3
22709,2
22710,0
22711,1
22712,0
22713,1
22714,2
22715,2
22716,2
22717,3
22718,0
22719,0
22720,4
22721,2
22722,2
22723,4
22724,2
22725,1
22726,1
22727,2
22728,4
22729,0
22730,0
22731,1
22732,4
22733,2
22734,3
22735,4
22736,2
22737,3
22738,0
22739,3
22740,4
22741,3
22742,3
22743,0
22744,3
22745,1
22746,1
22747,0
22748,1
22749,4
22750,3
22751,1
22752,2
22753,0
22754,4
22755,2
22756,0
22757,3
22758,3
22759,0
22760,1
22761,0
22762,1
22763,3
22764,0
22765,2
22766,0
22767,1
22768,0
22769,1
22770,1
22771,3
22772,3
22773,0
22774,1
22775,4
22776,3
22777,1
22778,4
22779,1
22780,4
22781,2
22782,4
22783,1
22784,1
22785,3
22786,3
22787,0
22788,1
22789,3
22790,0
22791,2
22792,4
22793,3
22794,4
22795,3
22796,0
22797,4
22798,4
22799,2
22800,0
22801,0
22802,1
22803,0
22804,1
22805,0
22806,0
22807,4
22808,1
22809,1
22810,3
22811,2
22812,1
22813,3
22814,2
22815,3
22816,2
22817,2
22818,2
22819,1
22820,4
22821,4
22822,3
22823,3
22824,2
22825,3
22826,2
22827,4
22828,1
22829,2
22830,3
22831,2
22832,2
22833,0
22834,1
22835,1
22836,0
22837,1
22838,1
22839,2
22840,2
22841,2
22842,0
22843,0
22844,2
22845,2
22846,0
22847,4
22848,4
22849,0
22850,2
22851,1
22852,3
22853,3
22854,4
22855,3
22856,3
22857,3
22858,4
22859,0
22860,0
22861,2
22862,2
22863,1
22864,4
22865,2
22866,0
22867,1
22868,0
22869,3
22870,4
22871,0
22872,4
22873,3
22874,1
22875,2
22876,0
22877,2
22878,4
22879,0
22880,2
22881,2
22882,3
22883,2
22884,2
22885,3
22886,3
22887,2
22888,0
22889,0
22890,3
22891,1
22892,4
22893,1
22894,3
22895,0
22896,3
22897,1
22898,4
22899,2
22900,1
22901,3
22902,2
22903,0
22904,2
22905,3
22906,1
22907,4
22908,2
22909,3
22910,1
22911,1
22912,4
22913,4
22914,1
22915,2
22916,3
22917,3
22918,2
22919,1
22920,2
22921,4
22922,1
22923,2
22924,1
22925,0
22926,1
22927,3
22928,2
22929,1
22930,4
22931,1
22932,4
22933,4
22934,2
22935,4
22936,3
22937,3
22938,2
22939,4
22940,2
22941,4
22942,2
22943,3
22944,0
22945,0
22946,1
22947,2
22948,0
22949,2
22950,3
22951,2
22952,3
22953,3
22954,3
22955,2
22956,4
22957,2
22958,2
22959,2
22960,4
22961,1
22962,1
22963,0
22964,2
22965,2
22966,3
22967,3
22968,2
22969,2
22970,0
22971,1
22972,0
22973,0
22974,0
22975,3
22976,4
22977,0
22978,4
22979,1
22980,1
22981,0
22982,3
22983,1
22984,4
22985,1
22986,4
22987,0
22988,4
22989,0
22990,2
22991,4
22992,0
22993,0
22994,3
22995,4
22996,0
22997,0
22998,2
22999,0
23000,4
23001,3
23002,4
23003,0
23004,3
23005,0
23006,3
23007,1
23008,2
23009,4
23010,1
23011,0
23012,3
23013,4
23014,2
23015,1
23016,0
23017,2
23018,4
23019,1
23020,4
23021,0
23022,4
23023,4
23024,4
23025,2
23026,1
23027,1
23028,3
23029,4
23030,2
23031,2
23032,1
23033,3
23034,1
23035,2
23036,2
23037,0
23038,2
23039,0
23040,2
23041,2
23042,4
23043,3
23044,0
23045,3
23046,3
23047,3
23048,0
23049,3
23050,3
23051,4
23052,2
23053,4
23054,1
23055,3
23056,4
23057,4
23058,4
23059,4
23060,4
23061,0
23062,4
23063,3
23064,2
23065,3
23066,0
23067,0
23068,4
23069,1
23070,1
23071,1
23072,0
23073,0
23074,0
23075,4
23076,3
23077,0
23078,3
23079,2
23080,3
23081,1
23082,0
23083,1
23084,2
23085,1
23086,0
23087,0
23088,4
23089,1
23090,2
23091,1
23092,0
23093,0
23094,1
23095,4
23096,3
23097,1
23098,2
23099,3
23100,2
23101,0
23102,2
23103,2
23104,4
23105,1
23106,3
23107,1
23108,1
23109,3
23110,2
23111,4
23112,2
23113,3
23114,0
23115,4
23116,4
23117,3
23118,4
23119,4
23120,3
23121,2
23122,1
23123,4
23124,1
23125,2
23126,1
23127,0
23128,4
23129,0
23130,2
23131,0
23132,4
23133,1
23134,4
23135,0
23136,2
23137,3
23138,4
23139,2
23140,2
23141,2
23142,4
23143,4
23144,0
23145,2
23146,0
23147,4
23148,0
23149,3
23150,0
23151,0
23152,0
23153,0
23154,4
23155,4
23156,4
23157,1
23158,2
23159,4
23160,2
23161,2
23162,1
23163,3
23164,0
23165,3
23166,2
23167,3
23168,1
23169,3
23170,4
23171,4
23172,3
23173,3
23174,1
23175,4
23176,2
23177,0
23178,1
23179,0
23180,4
23181,1
23182,3
23183,3
23184,4
23185,1
23186,0
23187,0
23188,2
23189,0
23190,0
23191,2
23192,4
23193,1
23194,0
23195,4
23196,3
23197,0
23198,4
23199,2
23200,4
23201,0
23202,2
23203,3
23204,0
23205,1
23206,0
23207,1
23208,0
23209,0
23210,4
23211,2
23212,4
23213,3
23214,4
23215,4
23216,0
23217,4
23218,0
23219,1
23220,2
23221,3
23222,0
23223,4
23224,4
23225,3
23226,2
23227,1
23228,2
23229,0
23230,4
23231,4
23232,4
23233,0
23234,3
23235,3
23236,2
23237,4
23238,1
23239,3
23240,4
23241,2
23242,3
23243,2
23244,4
23245,0
23246,0
23247,1
23248,2
23249,0
23250,2
23251,3
23252,0
23253,4
23254,4
23255,4
23256,3
23257,4
23258,2
23259,3
23260,4
23261,2
23262,4
23263,3
23264,0
23265,0
23266,1
23267,2
23268,2
23269,3
23270,4
23271,2
23272,1
23273,2
23274,1
23275,0
23276,3
23277,1
23278,1
23279,3
23280,4
23281,2
23282,3
23283,1
23284,2
23285,1
23286,0
23287,2
23288,2
23289,2
23290,3
23291,1
23292,1
23293,1
23294,3
23295,1
23296,1
23297,4
23298,2
23299,0
23300,3
23301,1
23302,1
23303,2
23304,2
23305,1
23306,3
23307,1
23308,3
23309,1
23310,0
23311,4
23312,0
23313,3
23314,3
23315,0
23316,2
23317,1
23318,0
23319,1
23320,0
23321,2
23322,3
23323,1
23324,4
23325,0
23326,4
23327,3
23328,2
23329,1
23330,1
23331,4
23332,0
23333,3
23334,1
23335,0
23336,3
23337,2
23338,0
23339,4
23340,2
23341,1
23342,0
23343,0
23344,2
23345,3
23346,0
23347,0
23348,4
23349,3
23350,2
23351,4
23352,2
23353,1
23354,4
23355,3
23356,3
23357,4
23358,3
23359,3
23360,0
23361,4
23362,0
23363,1
23364,1
23365,1
23366,2
23367,1
23368,0
23369,4
23370,0
23371,1
23372,4
23373,2
23374,1
23375,4
23376,3
23377,3
23378,2
23379,4
23380,2
23381,4
23382,2
23383,3
23384,4
23385,1
23386,4
23387,0
23388,1
23389,1
23390,3
23391,3
23392,3
23393,4
23394,4
23395,0
23396,3
23397,4
23398,2
23399,0
23400,3
23401,3
23402,1
23403,4
23404,2
23405,3
23406,1
23407,1
23408,3
23409,2
23410,4
23411,3
23412,4
23413,0
23414,3
23415,3
23416,1
23417,3
23418,0
23419,2
23420,4
23421,4
23422,3
23423,4
23424,4
23425,0
23426,1
23427,0
23428,2
23429,3
23430,4
23431,3
23432,2
23433,2
23434,1
23435,2
23436,3
23437,3
23438,2
23439,3
23440,4
23441,0
23442,2
23443,1
23444,2
23445,3
23446,3
23447,4
23448,4
23449,3
23450,0
23451,0
23452,1
23453,2
23454,1
23455,2
23456,1
23457,3
23458,0
23459,1
23460,4
23461,4
23462,4
23463,3
23464,1
23465,2
23466,2
23467,0
23468,1
23469,0
23470,3
23471,1
23472,4
23473,3
23474,4
23475,2
23476,2
23477,3
23478,2
23479,3
23480,1
23481,2
23482,3
23483,4
23484,0
23485,4
23486,4
23487,3
23488,3
23489,2
23490,2
23491,2
23492,3
23493,3
23494,4
23495,2
23496,4
23497,3
23498,4
23499,4
23500,1
23501,4
23502,0
23503,4
23504,0
23505,3
23506,0
23507,2
23508,0
23509,0
23510,2
23511,2
23512,4
23513,3
23514,4
23515,2
23516,3
23517,1
23518,2
23519,0
23520,0
23521,4
23522,2
23523,0
23524,3
23525,0
23526,3
23527,0
23528,0
23529,1
23530,4
23531,2
23532,1
23533,4
23534,3
23535,2
23536,1
23537,1
23538,3
23539,3
23540,0
23541,3
23542,1
23543,1
23544,4
23545,3
23546,4
23547,2
23548,3
23549,2
23550,3
23551,0
23552,0
23553,1
23554,0
23555,1
23556,1
23557,0
23558,2
23559,2
23560,2
23561,1
23562,4
23563,2
23564,0
23565,0
23566,0
23567,3
23568,4
23569,3
23570,0
23571,2
23572,1
23573,4
23574,1
23575,2
23576,1
23577,2
23578,4
23579,0
23580,1
23581,3
23582,2
23583,2
23584,3
23585,4
23586,3
23587,2
23588,0
23589,1
23590,4
23591,3
23592,3
23593,3
23594,3
23595,2
23596,3
23597,0
23598,2
23599,1
23600,4
23601,4
23602,1
23603,2
23604,4
23605,4
23606,2
23607,0
23608,3
23609,0
23610,4
23611,4
23612,3
23613,4
23614,4
23615,1
23616,3
23617,4
23618,2
23619,2
23620,3
23621,4
23622,4
23623,4
23624,0
23625,0
23626,3
23627,3
23628,2
23629,4
23630,2
23631,4
23632,3
23633,1
23634,2
23635,3
23636,4
23637,0
23638,3
23639,1
23640,4
23641,0
23642,4
23643,0
23644,0
23645,3
23646,4
23647,2
23648,2
23649,2
23650,4
23651,2
23652,4
23653,3
23654,3
23655,2
23656,1
23657,2
23658,4
23659,4
23660,3
23661,2
23662,3
23663,2
23664,4
23665,2
23666,1
23667,4
23668,0
23669,0
23670,3
23671,0
23672,3
23673,0
23674,2
23675,3
23676,2
23677,1
23678,1
23679,4
23680,0
23681,0
23682,0
23683,2
23684,2
23685,0
23686,2
23687,1
23688,4
23689,2
23690,4
23691,1
23692,4
23693,3
23694,0
23695,0
23696,3
23697,1
23698,4
23699,0
23700,2
23701,1
23702,0
23703,4
23704,4
23705,2
23706,4
23707,4
23708,1
23709,4
23710,3
23711,3
23712,3
23713,4
23714,0
23715,3
23716,3
23717,2
23718,0
23719,4
23720,2
23721,3
23722,1
23723,2
23724,3
23725,2
23726,0
23727,1
23728,4
23729,2
23730,3
23731,2
23732,2
23733,0
23734,0
23735,0
23736,1
23737,1
23738,4
23739,1
23740,3
23741,3
23742,1
23743,3
23744,3
23745,2
23746,4
23747,4
23748,4
23749,1
23750,2
23751,3
23752,0
23753,4
23754,0
23755,2
23756,0
23757,0
23758,2
23759,2
23760,1
23761,4
23762,3
23763,2
23764,3
23765,4
23766,2
23767,3
23768,3
23769,3
23770,3
23771,3
23772,2
23773,1
23774,4
23775,1
23776,1
23777,3
23778,0
23779,3
23780,0
23781,2
23782,3
23783,1
23784,2
23785,1
23786,0
23787,0
23788,0
23789,1
23790,3
23791,0
23792,2
23793,3
23794,2
23795,2
23796,4
23797,4
23798,2
23799,2
23800,0
23801,1
23802,4
23803,4
23804,4
23805,1
23806,0
23807,2
23808,2
23809,0
23810,3
23811,2
23812,4
23813,1
23814,2
23815,1
23816,4
23817,0
23818,1
23819,4
23820,4
23821,0
23822,0
23823,0
23824,4
23825,1
23826,4
23827,2
23828,2
23829,3
23830,4
23831,1
23832,1
23833,3
23834,4
23835,1
23836,0
23837,4
23838,0
23839,3
23840,2
23841,3
23842,2
23843,1
23844,2
23845,4
23846,3
23847,0
23848,2
23849,4
23850,4
23851,2
23852,3
23853,2
23854,1
23855,1
23856,0
23857,4
23858,4
23859,1
23860,3
23861,1
23862,2
23863,4
23864,1
23865,2
23866,0
23867,0
23868,4
23869,4
23870,3
23871,1
23872,2
23873,4
23874,3
23875,0
23876,1
23877,4
23878,0
23879,1
23880,2
23881,2
23882,1
23883,4
23884,4
23885,2
23886,0
23887,3
23888,3
23889,3
23890,3
23891,1
23892,0
23893,4
23894,3
23895,4
23896,0
23897,1
23898,2
23899,4
23900,3
23901,4
23902,3
23903,3
23904,2
23905,1
23906,1
23907,0
23908,4
23909,1
23910,2
23911,3
23912,2
23913,1
23914,1
23915,0
23916,0
23917,3
23918,3
23919,4
23920,3
23921,1
23922,3
23923,0
23924,3
23925,2
23926,0
23927,1
23928,0
23929,2
23930,2
23931,4
23932,1
23933,4
23934,0
23935,2
23936,2
23937,1
23938,4
23939,1
23940,2
23941,4
23942,2
23943,4
23944,2
23945,0
23946,0
23947,1
23948,1
23949,2
23950,2
23951,1
23952,1
23953,1
23954,3
23955,2
23956,3
23957,3
23958,1
23959,0
23960,0
23961,2
23962,4
23963,3
23964,0
23965,3
23966,1
23967,1
23968,1
23969,2
23970,3
23971,3
23972,2
23973,1
23974,3
23975,3
23976,1
23977,4
23978,0
23979,3
23980,0
23981,0
23982,0
23983,1
23984,1
23985,3
23986,2
23987,1
23988,0
23989,3
23990,4
23991,4
23992,2
23993,0
23994,1
23995,0
23996,2
23997,0
23998,3
23999,0
24000,3
24001,1
24002,4
24003,2
24004,1
24005,1
24006,2
24007,3
24008,1
24009,2
24010,2
24011,2
24012,3
24013,4
24014,2
24015,4
24016,0
24017,4
24018,1
24019,3
24020,4
24021,3
24022,0
24023,0
24024,0
24025,2
24026,4
24027,4
24028,0
24029,3
24030,4
24031,4
24032,4
24033,0
24034,0
24035,1
24036,1
24037,2
24038,1
24039,2
24040,2
24041,1
24042,3
24043,2
24044,3
24045,2
24046,2
24047,3
24048,4
24049,4
24050,3
24051,2
24052,4
24053,2
24054,2
24055,2
24056,2
24057,2
24058,3
24059,0
24060,4
24061,4
24062,0
24063,4
24064,4
24065,4
24066,1
24067,2
24068,2
24069,1
24070,2
24071,0
24072,2
24073,4
24074,2
24075,0
24076,2
24077,3
24078,0
24079,1
24080,3
24081,2
24082,0
24083,2
24084,4
24085,1
24086,3
24087,4
24088,0
24089,1
24090,2
24091,1
24092,1
24093,2
24094,2
24095,1
24096,0
24097,0
24098,2
24099,2
24100,4
24101,1
24102,2
24103,0
24104,3
24105,1
24106,2
24107,0
24108,1
24109,4
24110,2
24111,3
24112,0
24113,1
24114,0
24115,4
24116,0
24117,0
24118,4
24119,3
24120,0
24121,1
24122,3
24123,4
24124,4
24125,3
24126,0
24127,3
24128,1
24129,3
24130,0
24131,2
24132,1
24133,1
24134,2
24135,2
24136,1
24137,3
24138,1
24139,4
24140,3
24141,4
24142,4
24143,1
24144,4
24145,3
24146,1
24147,4
24148,1
24149,2
24150,1
24151,1
24152,4
24153,3
24154,4
24155,0
24156,4
24157,0
24158,1
24159,2
24160,1
24161,0
24162,2
24163,2
24164,4
24165,1
24166,4
24167,2
24168,4
24169,4
24170,0
24171,0
24172,4
24173,3
24174,0
24175,1
24176,2
24177,4
24178,1
24179,1
24180,4
24181,2
24182,3
24183,2
24184,0
24185,0
24186,3
24187,0
24188,2
24189,4
24190,1
24191,0
24192,0
24193,2
24194,0
24195,3
24196,2
24197,4
24198,2
24199,0
24200,0
24201,0
24202,4
24203,1
24204,1
24205,1
24206,0
24207,1
24208,1
24209,4
24210,2
24211,1
24212,0
24213,2
24214,0
24215,1
24216,2
24217,1
24218,2
24219,0
24220,2
24221,2
24222,4
24223,0
24224,4
24225,0
24226,1
24227,4
24228,3
24229,1
24230,1
24231,2
24232,0
24233,0
24234,3
24235,2
24236,4
24237,0
24238,3
24239,2
24240,1
24241,2
24242,4
24243,0
24244,0
24245,1
24246,4
24247,4
24248,3
24249,1
24250,0
24251,4
24252,1
24253,1
24254,2
24255,4
24256,3
24257,2
24258,1
24259,1
24260,0
24261,1
24262,0
24263,3
24264,4
24265,0
24266,4
24267,1
24268,1
24269,0
24270,2
24271,2
24272,0
24273,0
24274,4
24275,3
24276,1
24277,2
24278,1
24279,1
24280,3
24281,2
24282,4
24283,2
24284,2
24285,0
24286,2
24287,2
24288,1
24289,4
24290,4
24291,1
24292,4
24293,2
24294,3
24295,3
24296,3
24297,1
24298,0
24299,1
24300,2
24301,2
24302,1
24303,2
24304,2
24305,0
24306,1
24307,1
24308,1
24309,3
24310,1
24311,2
24312,3
24313,2
24314,2
24315,1
24316,2
24317,4
24318,2
24319,4
24320,1
24321,2
24322,0
24323,0
24324,0
24325,3
24326,0
24327,4
24328,2
24329,0
24330,4
24331,2
24332,4
24333,0
24334,4
24335,4
24336,4
24337,1
24338,3
24339,3
24340,4
24341,4
24342,0
24343,2
24344,0
24345,0
24346,3
24347,4
24348,2
24349,3
24350,1
24351,4
24352,0
24353,4
24354,0
24355,3
24356,3
24357,2
24358,1
24359,0
24360,1
24361,4
24362,1
24363,3
24364,1
24365,3
24366,4
24367,2
24368,4
24369,0
24370,0
24371,2
24372,0
24373,3
24374,4
24375,0
24376,3
24377,4
24378,0
24379,1
24380,0
24381,4
24382,0
24383,1
24384,1
24385,0
24386,3
24387,2
24388,4
24389,1
24390,4
24391,4
24392,1
24393,3
24394,1
24395,4
24396,0
24397,4
24398,3
24399,0
24400,0
24401,3
24402,2
24403,2
24404,4
24405,3
24406,1
24407,2
24408,4
24409,4
24410,1
24411,4
24412,1
24413,2
24414,1
24415,3
24416,2
24417,0
24418,1
24419,0
24420,3
24421,0
24422,3
24423,0
24424,1
24425,2
24426,0
24427,4
24428,3
24429,2
24430,3
24431,2
24432,0
24433,4
24434,4
24435,4
24436,4
24437,0
24438,3
24439,2
24440,4
24441,4
24442,4
24443,2
24444,1
24445,0
24446,4
24447,3
24448,1
24449,3
24450,3
24451,1
24452,4
24453,3
24454,4
24455,0
24456,3
24457,4
24458,2
24459,3
24460,1
24461,2
24462,4
24463,0
24464,1
24465,4
24466,1
24467,2
24468,2
24469,3
24470,2
24471,4
24472,4
24473,4
24474,2
24475,0
24476,2
24477,4
24478,1
24479,4
24480,3
24481,2
24482,3
24483,0
24484,0
24485,2
24486,3
24487,1
24488,1
24489,2
24490,3
24491,3
24492,3
24493,4
24494,0
24495,2
24496,4
24497,4
24498,4
24499,3
24500,4
24501,2
24502,3
24503,3
24504,0
24505,0
24506,4
24507,0
24508,3
24509,2
24510,2
24511,0
24512,0
24513,2
24514,3
24515,0
24516,2
24517,3
24518,1
24519,4
24520,1
24521,0
24522,3
24523,2
24524,0
24525,2
24526,1
24527,2
24528,4
24529,0
24530,3
24531,0
24532,1
24533,2
24534,0
24535,1
24536,0
24537,2
24538,1
24539,4
24540,4
24541,1
24542,3
24543,0
24544,3
24545,0
24546,1
24547,0
24548,1
24549,2
24550,4
24551,2
24552,4
24553,3
24554,3
24555,3
24556,2
24557,1
24558,0
24559,0
24560,3
24561,3
24562,0
24563,2
24564,2
24565,3
24566,2
24567,3
24568,1
24569,4
24570,4
24571,1
24572,0
24573,2
24574,2
24575,0
24576,1
24577,4
24578,2
24579,1
24580,1
24581,1
24582,4
24583,2
24584,1
24585,2
24586,3
24587,0
24588,3
24589,1
24590,3
24591,1
24592,4
24593,2
24594,0
24595,2
24596,1
24597,1
24598,1
24599,1
24600,0
24601,2
24602,2
24603,1
24604,3
24605,0
24606,2
24607,3
24608,4
24609,3
24610,4
24611,0
24612,4
